gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2608290262	559	1	518	5	205	1.2e-13	50.8	pfam02463	SMC_N	220
2608290263	618	127	245	1	119	1.3e-35	121.9	pfam03109	ABC1	119
2608290264	190	29	158	1	127	1.4e-25	89.6	pfam07176	DUF1400	127
2608290265	367	40	333	1	306	7.1e-69	232.3	pfam00291	PALP	306
2608290266	385	1	123	1	120	9.3e-33	112.6	pfam00712	DNA_pol3_beta	120
2608290266	385	132	258	2	116	1.4e-24	86.3	pfam02767	DNA_pol3_beta_2	116
2608290266	385	260	382	2	120	4.7e-28	97.1	pfam02768	DNA_pol3_beta_3	121
2608290268	779	77	172	1	95	9.6e-26	89.8	pfam00586	AIRS	96
2608290268	779	204	360	2	150	3.8e-27	95.1	pfam02769	AIRS_C	153
2608290268	779	458	562	2	96	1.6e-13	50.7	pfam00586	AIRS	96
2608290268	779	604	748	4	130	3.7e-10	40	pfam02769	AIRS_C	153
2608290269	486	2	59	1	56	2.3e-05	23.2	pfam00310	GATase_2	361
2608290269	486	45	213	180	361	1.0e-19	70.4	pfam00310	GATase_2	361
2608290269	486	269	397	5	119	1.7e-15	56.8	pfam00156	Pribosyltran	125
2608290270	813	30	476	1	417	0.0e+00	495.5	pfam00521	DNA_topoisoIV	426
2608290271	287	143	194	4	51	3.0e-09	36.3	pfam13414	TPR_11	69
2608290272	314	65	136	1	78	4.6e-18	64.6	pfam08331	DUF1730	78
2608290272	314	188	253	2	67	3.1e-14	53.4	pfam13484	Fer4_16	67
2608290273	244	79	186	2	108	5.0e-37	125.9	pfam04367	DUF502	108
2608290274	208	109	204	47	133	1.6e-22	79.9	pfam01029	NusB	134
2608290275	430	128	203	1	75	1.8e-10	40.7	pfam02881	SRP54_N	75
2608290275	430	226	428	2	195	1.2e-74	250	pfam00448	SRP54	196
2608290276	447	251	447	2	192	6.4e-53	179.3	pfam07228	SpoIIE	193
2608290277	459	7	301	2	312	1.9e-70	237.5	pfam00206	Lyase_1	312
2608290277	459	365	434	1	69	3.7e-23	81.3	pfam14698	ASL_C2	70
2608290278	222	3	73	1	70	9.4e-19	66.8	pfam00076	RRM_1	70
2608290279	334	16	329	2	297	1.4e-69	234.3	pfam01207	Dus	310
2608290280	164	43	164	2	123	3.2e-41	139.9	pfam01641	SelR	124
2608290281	239	21	209	4	165	8.9e-46	155.4	pfam01025	GrpE	166
2608290282	374	3	64	1	64	1.7e-26	91.6	pfam00226	DnaJ	64
2608290282	374	145	209	1	66	3.2e-15	55.9	pfam00684	DnaJ_CXXCXGXG	66
2608290282	374	267	346	2	81	8.0e-19	67.3	pfam01556	CTDII	81
2608290283	76	5	74	2	68	8.5e-12	44.5	pfam01206	TusA	70
2608290284	305	136	297	5	160	5.3e-41	139.5	pfam03193	DUF258	161
2608290285	116	16	107	1	92	2.7e-25	88	pfam02575	YbaB_DNA_bd	93
2608290286	297	24	156	2	130	2.3e-20	72.4	pfam01565	FAD_binding_4	139
2608290286	297	191	292	5	105	1.4e-33	114.7	pfam02873	MurB_C	105
2608290287	469	10	117	1	82	7.0e-16	58	pfam01225	Mur_ligase	83
2608290287	469	121	295	1	187	1.1e-17	64.7	pfam08245	Mur_ligase_M	188
2608290287	469	315	410	2	89	6.4e-16	58.1	pfam02875	Mur_ligase_C	91
2608290288	340	3	157	2	151	1.3e-51	174.5	pfam00044	Gp_dh_N	151
2608290288	340	162	318	1	157	2.4e-68	228.5	pfam02800	Gp_dh_C	157
2608290289	328	28	125	2	95	5.2e-17	61.8	pfam00586	AIRS	96
2608290290	363	178	355	2	139	1.1e-24	87.3	pfam00160	Pro_isomerase	155
2608290291	186	3	60	1	58	1.1e-28	98.8	pfam08207	EFP_N	58
2608290291	186	67	121	2	55	6.3e-18	64.1	pfam01132	EFP	55
2608290291	186	129	184	1	56	1.6e-27	94.6	pfam09285	Elong-fact-P_C	56
2608290292	165	88	162	2	73	2.4e-22	78.3	pfam00364	Biotin_lipoyl	74
2608290293	343	33	331	54	298	2.9e-74	249.9	pfam04166	PdxA	299
2608290294	292	15	201	3	183	2.7e-09	37.2	pfam13460	NAD_binding_10	183
2608290296	133	33	74	1	46	1.7e-11	43.7	pfam01844	HNH	47
2608290298	170	2	163	160	312	5.9e-15	55.1	pfam05145	AmoA	318
2608290300	387	7	355	3	368	3.4e-53	180.7	pfam00266	Aminotran_5	371
2608290301	370	1	261	5	261	6.8e-35	120.2	pfam01888	CbiD	261
2608290302	528	15	198	2	189	1.4e-41	142	pfam00117	GATase	192
2608290302	528	208	305	14	46	8.6e-05	21.5	pfam02540	NAD_synthase	242
2608290302	528	435	527	2	93	7.5e-42	140.9	pfam00958	GMP_synt_C	93
2608290303	494	100	157	13	69	2.1e-09	36.8	pfam13414	TPR_11	69
2608290303	494	263	486	3	246	1.1e-11	44.5	pfam00685	Sulfotransfer_1	267
2608290304	237	43	229	126	252	8.9e-09	35.1	pfam12705	PDDEXK_1	257
2608290307	548	11	185	3	176	1.8e-38	132.4	pfam03717	PBP_dimer	179
2608290307	548	217	542	1	303	4.9e-58	196.5	pfam00905	Transpeptidase	304
2608290308	174	6	153	4	149	2.2e-21	75.9	pfam03358	FMN_red	152
2608290309	593	274	405	1	123	2.9e-05	24.1	pfam00258	Flavodoxin_1	143
2608290309	593	440	590	3	147	3.2e-16	59.5	pfam01613	Flavin_Reduct	154
2608290310	591	50	249	2	194	1.7e-14	53.9	pfam00753	Lactamase_B	194
2608290310	591	437	589	2	147	1.5e-15	57.3	pfam01613	Flavin_Reduct	154
2608290311	886	14	556	1	550	0.0e+00	666.5	pfam01411	tRNA-synt_2c	552
2608290311	886	653	696	1	44	1.4e-17	63.3	pfam07973	tRNA_SAD	44
2608290311	886	800	874	25	67	1.2e-07	31.3	pfam02272	DHHA1	68
2608290312	648	78	352	15	250	2.5e-49	167.7	pfam02784	Orn_Arg_deC_N	251
2608290312	648	355	574	1	116	1.9e-30	104.9	pfam00278	Orn_DAP_Arg_deC	116
2608290313	152	4	138	1	134	2.2e-52	176.4	pfam00334	NDK	135
2608290314	369	8	345	2	354	2.3e-54	184.6	pfam01266	DAO	358
2608290315	490	8	303	1	285	2.9e-117	390.6	pfam02934	GatB_N	289
2608290315	490	341	488	1	148	7.2e-52	175	pfam02637	GatB_Yqey	148
2608290316	205	12	196	3	177	6.6e-55	185.2	pfam01121	CoaE	180
2608290317	412	21	412	1	388	0.0e+00	438.3	pfam01960	ArgJ	388
2608290319	221	3	166	1	188	2.9e-14	52.9	pfam01656	CbiA	195
2608290320	327	11	313	1	281	4.5e-49	166.7	pfam00248	Aldo_ket_red	283
2608290323	374	29	154	33	142	3.3e-06	27	pfam02926	THUMP	144
2608290323	374	162	370	1	178	5.3e-41	140.1	pfam01170	UPF0020	180
2608290324	133	14	132	4	118	9.8e-10	38.2	pfam07332	DUF1469	121
2608290327	120	7	111	7	103	1.9e-13	50.4	pfam13298	LigD_N	105
2608290328	1196	5	699	2	136	1.3e-18	67	pfam02463	SMC_N	220
2608290328	1196	541	660	2	117	8.9e-29	99.9	pfam06470	SMC_hinge	120
2608290328	1196	712	1188	65	217	2.6e-30	105.3	pfam02463	SMC_N	220
2608290329	349	22	97	6	75	2.2e-08	33.8	pfam05239	PRC	79
2608290329	349	104	182	5	76	6.5e-08	32.3	pfam05239	PRC	79
2608290330	421	147	257	155	248	1.0e-04	21	pfam02684	LpxB	373
2608290332	448	1	110	1	110	1.1e-41	141.3	pfam00289	CPSase_L_chain	110
2608290332	448	115	323	1	209	3.1e-84	281.4	pfam02786	CPSase_L_D2	211
2608290332	448	335	441	1	107	3.6e-41	139.4	pfam02785	Biotin_carb_C	107
2608290333	104	16	91	3	74	1.4e-12	47.3	pfam02325	YGGT	75
2608290334	61	20	56	7	39	1.2e-12	47.2	pfam06596	PsbX	39
2608290335	308	2	85	1	84	6.5e-38	128.3	pfam07444	Ycf66_N	84
2608290336	91	5	89	9	52	8.9e-08	32.5	pfam00504	Chloroa_b-bind	156
2608290337	660	104	376	17	282	1.7e-72	243.9	pfam06472	ABC_membrane_2	282
2608290337	660	464	602	2	137	8.5e-20	71.4	pfam00005	ABC_tran	137
2608290339	113	4	110	2	103	6.4e-26	90.8	pfam11969	DcpS_C	116
2608290340	201	30	183	2	155	4.9e-53	178.7	pfam01327	Pep_deformylase	157
2608290341	641	432	641	3	211	8.0e-40	136.3	pfam00326	Peptidase_S9	213
2608290342	417	29	402	1	371	0.0e+00	464.9	pfam00266	Aminotran_5	371
2608290343	405	153	380	3	226	8.5e-62	208.6	pfam01458	UPF0051	230
2608290344	261	27	184	1	135	1.7e-23	83.3	pfam00005	ABC_tran	137
2608290345	480	213	451	3	230	1.1e-58	198.3	pfam01458	UPF0051	230
2608290349	545	15	156	2	132	2.5e-28	98.2	pfam02878	PGM_PMM_I	138
2608290349	545	185	291	2	100	2.3e-12	47.1	pfam02879	PGM_PMM_II	104
2608290349	545	296	409	1	113	5.7e-29	100.4	pfam02880	PGM_PMM_III	113
2608290349	545	428	530	14	71	5.1e-11	42.4	pfam00408	PGM_PMM_IV	73
2608290350	429	7	147	9	131	5.5e-17	61.6	pfam05496	RuvB_N	234
2608290350	429	272	428	1	163	3.9e-51	173	pfam12002	MgsA_C	168
2608290351	218	103	209	2	77	1.6e-04	21.4	pfam01648	ACPS	115
2608290352	227	7	182	6	200	3.2e-18	66	pfam03309	Pan_kinase	206
2608290353	241	40	216	3	173	1.3e-37	129.3	pfam01507	PAPS_reduct	174
2608290354	404	14	296	2	197	3.0e-20	72.9	pfam07992	Pyr_redox_2	201
2608290354	404	158	241	1	68	1.5e-10	41.2	pfam00070	Pyr_redox	80
2608290355	602	12	401	4	191	8.3e-16	57.4	pfam03600	CitMHS	351
2608290355	602	228	297	2	63	6.0e-12	44.9	pfam02080	TrkA_C	71
2608290355	602	323	393	2	67	2.2e-12	46.3	pfam02080	TrkA_C	71
2608290355	602	410	601	298	456	2.5e-09	36.5	pfam00939	Na_sulph_symp	471
2608290356	467	127	447	25	346	5.5e-57	192.9	pfam02386	TrkH	354
2608290357	234	18	138	1	116	2.3e-23	82.3	pfam02254	TrkA_N	116
2608290357	234	167	232	3	66	2.5e-07	30.2	pfam02080	TrkA_C	71
2608290358	100	9	58	1	54	1.0e-19	70	pfam07878	DUF1662	55
2608290362	536	17	193	1	137	3.1e-26	92.3	pfam00005	ABC_tran	137
2608290362	536	232	318	3	85	5.3e-25	87	pfam12848	ABC_tran_2	85
2608290362	536	344	476	3	137	6.3e-26	91.3	pfam00005	ABC_tran	137
2608290364	373	105	242	1	120	1.9e-21	76.2	pfam13365	Trypsin_2	120
2608290364	373	279	363	1	76	1.1e-11	44.4	pfam13180	PDZ_2	82
2608290365	87	4	70	1	65	2.1e-23	81.8	pfam11189	DUF2973	65
2608290369	306	20	295	2	258	5.5e-46	157	pfam03631	Virul_fac_BrkB	260
2608290370	266	9	242	35	235	2.0e-39	135.5	pfam00459	Inositol_P	271
2608290371	477	47	237	4	188	1.5e-20	73.5	pfam02321	OEP	188
2608290371	477	258	450	5	187	7.5e-21	74.5	pfam02321	OEP	188
2608290372	470	246	452	1	202	3.4e-71	238.5	pfam04459	DUF512	204
2608290373	255	41	247	2	202	7.6e-78	261.3	pfam11318	DUF3120	203
2608290374	555	17	384	1	417	1.9e-84	283.9	pfam00890	FAD_binding_2	417
2608290374	555	432	554	2	104	2.2e-11	43.6	pfam02910	Succ_DH_flav_C	129
2608290375	311	17	160	2	137	6.5e-32	110.2	pfam07884	VKOR	138
2608290376	471	32	126	1	98	3.9e-26	90.7	pfam00919	UPF0004	98
2608290376	471	174	345	3	166	7.7e-27	94.4	pfam04055	Radical_SAM	166
2608290376	471	398	468	1	59	2.5e-07	30.3	pfam01938	TRAM	61
2608290377	128	11	128	2	119	2.7e-50	169	pfam14251	DUF4346	119
2608290378	384	13	384	1	369	2.6e-127	424.7	pfam04339	DUF482	370
2608290379	216	4	206	1	188	2.5e-27	95.7	pfam01872	RibD_C	200
2608290380	308	17	150	2	122	3.3e-26	91.3	pfam01242	PTPS	123
2608290380	308	155	289	2	121	2.6e-36	124	pfam01242	PTPS	123
2608290381	185	24	180	1	157	2.2e-43	147.8	pfam01202	SKI	158
2608290382	85	1	83	1	83	1.3e-29	102.2	pfam12095	DUF3571	83
2608290384	241	4	79	1	73	3.4e-17	62.4	pfam13417	GST_N_3	75
2608290384	241	153	214	32	70	2.5e-05	24.1	pfam00043	GST_C	95
2608290385	72	7	67	1	61	7.9e-23	80.5	pfam05421	DUF751	61
2608290386	130	6	111	1	104	3.6e-25	87.9	pfam02033	RBFA	104
2608290387	269	28	262	5	230	3.1e-47	160.7	pfam02602	HEM4	231
2608290388	156	13	133	1	127	1.9e-19	69.9	pfam03364	Polyketide_cyc	130
2608290389	484	10	471	1	450	9.0e-62	209.6	pfam01593	Amino_oxidase	450
2608290390	130	17	126	3	111	1.2e-18	67	pfam01521	Fe-S_biosyn	112
2608290394	308	3	225	2	183	3.3e-09	37	pfam13460	NAD_binding_10	183
2608290394	308	261	306	1	44	1.0e-10	40.9	pfam08338	DUF1731	48
2608290395	78	10	76	1	67	1.3e-33	114.4	pfam11910	NdhO	67
2608290396	225	4	62	1	64	2.9e-18	65.3	pfam00226	DnaJ	64
2608290397	322	7	297	1	304	3.3e-61	207.1	pfam00291	PALP	306
2608290399	224	29	161	4	137	4.3e-27	95	pfam00005	ABC_tran	137
2608290402	260	5	117	1	111	1.7e-26	92.4	pfam00072	Response_reg	112
2608290402	260	155	231	3	77	2.7e-24	84.8	pfam00486	Trans_reg_C	77
2608290403	319	10	183	3	161	1.6e-41	141.7	pfam13177	DNA_pol3_delta2	162
2608290404	212	8	200	1	186	2.0e-48	164.2	pfam02223	Thymidylate_kin	186
2608290405	768	8	83	3	60	1.1e-08	35	pfam00403	HMA	62
2608290405	768	196	449	1	229	8.9e-50	168.8	pfam00122	E1-E2_ATPase	230
2608290405	768	453	672	1	214	4.2e-36	125.3	pfam00702	Hydrolase	215
2608290406	173	35	68	1	33	7.2e-06	25.3	pfam00515	TPR_1	34
2608290406	173	70	151	4	69	2.4e-09	36.6	pfam13414	TPR_11	69
2608290407	449	54	216	7	193	5.3e-24	84.7	pfam13481	AAA_25	194
2608290407	449	330	421	58	119	6.3e-10	38.6	pfam13541	ChlI	121
2608290408	248	11	120	1	111	2.1e-31	108.1	pfam00072	Response_reg	112
2608290408	248	158	236	2	77	3.1e-27	94.2	pfam00486	Trans_reg_C	77
2608290409	472	130	460	3	322	4.0e-102	341.4	pfam02504	FA_synthesis	323
2608290410	335	113	191	1	80	4.9e-28	96.6	pfam08545	ACP_syn_III	80
2608290410	335	245	334	2	90	4.3e-35	119.5	pfam08541	ACP_syn_III_C	90
2608290411	298	4	295	2	281	1.9e-34	119.4	pfam00698	Acyl_transf_1	318
2608290412	206	28	153	6	131	1.0e-23	83.1	pfam01553	Acyltransferase	132
2608290414	83	1	77	1	77	2.5e-35	120.7	pfam10718	Ycf34	77
2608290415	406	37	149	2	126	8.5e-17	61.5	pfam01743	PolyA_pol	126
2608290415	406	174	228	1	53	3.6e-05	23.2	pfam12627	PolyA_pol_RNAbd	64
2608290415	406	250	394	25	147	5.4e-08	32.7	pfam13735	tRNA_NucTran2_2	149
2608290416	139	5	75	1	70	7.3e-12	44.7	pfam00076	RRM_1	70
2608290417	302	19	286	5	264	7.7e-69	231.9	pfam00494	SQS_PSY	267
2608290418	465	10	454	1	449	1.0e-83	281.9	pfam01593	Amino_oxidase	450
2608290419	115	6	113	1	107	2.6e-51	172	pfam10664	NdhM	108
2608290420	208	47	186	1	140	2.1e-68	228.1	pfam11371	DUF3172	140
2608290421	319	8	67	1	60	6.8e-20	70.5	pfam00126	HTH_1	60
2608290421	319	91	305	4	204	5.8e-43	146.4	pfam03466	LysR_substrate	209
2608290422	242	9	231	2	186	9.4e-46	155.5	pfam07298	NnrU	191
2608290423	673	70	130	4	61	1.2e-19	69.6	pfam00662	Oxidored_q1_N	62
2608290423	673	141	424	1	268	6.8e-85	284.6	pfam00361	Oxidored_q1	270
2608290423	673	470	617	82	242	1.6e-17	63.8	pfam01010	Oxidored_q1_C	242
2608290424	534	140	413	2	268	1.2e-66	224.7	pfam00361	Oxidored_q1	270
2608290425	272	8	248	4	240	2.1e-20	73.3	pfam02616	ScpA_ScpB	242
2608290426	392	2	248	1	247	2.2e-48	164.7	pfam00483	NTP_transferase	248
2608290426	392	282	317	2	35	2.9e-05	23.3	pfam00132	Hexapep	36
2608290427	276	1	271	19	286	1.2e-39	136.1	pfam02219	MTHFR	287
2608290428	90	11	68	3	58	8.2e-19	66.6	pfam00196	GerE	58
2608290431	303	3	276	43	284	3.1e-50	170.5	pfam01513	NAD_kinase	285
2608290432	107	11	107	2	95	3.5e-25	87.4	pfam00420	Oxidored_q2	95
2608290433	199	20	167	2	143	1.1e-23	83.5	pfam00499	Oxidored_q3	144
2608290434	208	56	115	3	52	5.3e-10	38.9	pfam13237	Fer4_10	52
2608290435	372	29	364	1	310	1.5e-127	425	pfam00146	NADHdh	311
2608290436	381	11	362	1	356	0.0e+00	451.9	pfam00285	Citrate_synt	356
2608290438	118	11	110	7	112	1.0e-05	25.8	pfam00581	Rhodanese	113
2608290439	414	67	399	3	302	7.1e-45	153.5	pfam00291	PALP	306
2608290440	103	25	103	3	80	2.1e-16	59.4	pfam01253	SUI1	83
2608290441	211	35	191	1	154	1.3e-70	236	pfam01583	APS_kinase	157
2608290442	163	1	144	7	150	4.3e-62	207.8	pfam00731	AIRC	150
2608290443	233	17	137	13	118	1.6e-04	20.9	pfam01209	Ubie_methyltran	233
2608290443	233	135	231	1	94	2.5e-28	97.9	pfam07109	Mg-por_mtran_C	97
2608290444	242	17	129	1	112	6.0e-28	97.1	pfam00072	Response_reg	112
2608290444	242	178	235	2	58	1.3e-16	59.5	pfam00196	GerE	58
2608290445	381	6	369	1	370	2.3e-63	214.1	pfam00266	Aminotran_5	371
2608290446	300	10	300	2	308	4.8e-90	301.9	pfam01795	Methyltransf_5	310
2608290447	395	124	395	1	272	2.1e-113	377.8	pfam00346	Complex1_49kDa	272
2608290448	150	13	138	1	121	2.4e-07	31.2	pfam13279	4HBT_2	121
2608290449	400	2	303	135	416	4.9e-25	87.7	pfam00501	AMP-binding	417
2608290450	321	156	225	2	67	5.3e-14	52.4	pfam01188	MR_MLE	67
2608290451	305	18	292	3	240	1.5e-23	83.3	pfam01040	UbiA	257
2608290452	470	209	455	6	257	4.9e-55	186.6	pfam00425	Chorismate_bind	257
2608290453	307	1	115	1	119	2.0e-37	127.6	pfam02951	GSH-S_N	119
2608290453	307	119	292	1	173	3.7e-66	221.5	pfam02955	GSH-S_ATP	174
2608290454	84	4	64	1	59	1.4e-21	76.1	pfam00462	Glutaredoxin	60
2608290455	354	66	176	7	116	9.1e-29	99.5	pfam03462	PCRF	116
2608290455	354	206	319	3	114	3.6e-36	123.4	pfam00472	RF-1	114
2608290456	60	11	55	2	45	4.6e-24	83.7	pfam11688	DUF3285	45
2608290457	179	22	179	17	144	9.1e-37	125.5	pfam02130	UPF0054	145
2608290458	136	25	129	1	104	7.3e-30	102.6	pfam01219	DAGK_prokar	104
2608290459	198	3	195	1	190	3.1e-55	186.6	pfam00117	GATase	192
2608290460	241	28	189	2	163	1.2e-29	103	pfam13483	Lactamase_B_3	163
2608290461	369	32	356	2	355	1.2e-39	136.2	pfam00155	Aminotran_1_2	363
2608290462	604	6	100	2	85	6.1e-19	68.3	pfam03485	Arg_tRNA_synt_N	85
2608290462	604	122	474	17	354	1.8e-98	329.6	pfam00750	tRNA-synt_1d	354
2608290462	604	488	604	1	119	1.4e-30	105.7	pfam05746	DALR_1	119
2608290463	288	20	107	1	88	2.9e-19	68.6	pfam02749	QRPTase_N	88
2608290463	288	109	285	1	169	2.9e-48	163.5	pfam01729	QRPTase_C	169
2608290464	460	10	132	1	114	1.7e-39	134.3	pfam10396	TrmE_N	114
2608290464	460	229	351	2	114	4.3e-23	81.4	pfam01926	MMR_HSR1	116
2608290464	460	385	457	5	73	2.2e-17	63.2	pfam12631	GTPase_Cys_C	73
2608290465	147	3	147	6	148	4.3e-36	123.8	pfam09835	DUF2062	154
2608290466	769	66	216	1	152	1.9e-50	170.5	pfam13328	HD_4	153
2608290466	769	276	386	1	115	9.2e-37	125.5	pfam04607	RelA_SpoT	116
2608290466	769	429	488	1	60	1.0e-17	63.6	pfam02824	TGS	60
2608290466	769	687	765	2	80	4.6e-13	49.3	pfam13291	ACT_4	80
2608290467	532	26	183	2	136	1.8e-25	89.8	pfam00005	ABC_tran	137
2608290467	532	300	453	1	136	1.7e-30	106	pfam00005	ABC_tran	137
2608290468	319	27	73	1	48	7.3e-10	38.1	pfam01479	S4	48
2608290468	319	101	257	1	164	2.3e-31	108.8	pfam00849	PseudoU_synth_2	164
2608290469	290	125	247	4	71	1.2e-11	44.6	pfam01926	MMR_HSR1	116
2608290470	402	8	391	2	384	0.0e+00	537.6	pfam00162	PGK	384
2608290472	363	7	141	2	135	7.0e-22	77.6	pfam03033	Glyco_transf_28	139
2608290472	363	183	354	2	152	3.8e-32	111.2	pfam04101	Glyco_tran_28_C	167
2608290473	374	39	368	39	363	3.9e-33	114.8	pfam00155	Aminotran_1_2	363
2608290474	389	68	369	2	295	3.5e-84	282.2	pfam01180	DHO_dh	295
2608290475	239	7	148	8	130	3.5e-26	92.1	pfam00075	RNase_H	132
2608290476	131	63	131	1	68	7.0e-27	93.2	pfam00542	Ribosomal_L12	68
2608290477	175	3	102	2	100	1.9e-23	82.2	pfam00466	Ribosomal_L10	100
2608290478	235	2	220	13	220	1.4e-50	171.6	pfam00687	Ribosomal_L1	220
2608290479	141	8	66	1	60	6.0e-30	102.4	pfam03946	Ribosomal_L11_N	60
2608290479	141	71	139	1	69	3.1e-27	94.4	pfam00298	Ribosomal_L11	69
2608290480	203	19	129	2	82	2.2e-17	63	pfam02357	NusG	92
2608290480	203	151	185	3	28	2.7e-05	23.7	pfam00467	KOW	32
2608290481	80	23	79	2	57	3.6e-15	55.2	pfam00584	SecE	57
2608290482	918	250	384	2	110	2.5e-14	53.5	pfam00004	AAA	132
2608290482	918	644	817	1	171	7.0e-53	179	pfam07724	AAA_2	171
2608290482	918	823	903	1	81	2.6e-19	68.9	pfam10431	ClpB_D2-small	81
2608290483	430	8	138	2	132	1.7e-55	186.5	pfam03952	Enolase_N	132
2608290483	430	143	425	3	290	2.4e-123	410.8	pfam00113	Enolase_C	296
2608290484	555	108	230	6	119	1.0e-29	102.9	pfam03109	ABC1	119
2608290486	318	7	283	1	198	3.1e-28	99	pfam07992	Pyr_redox_2	201
2608290488	332	13	327	1	325	2.8e-93	312.3	pfam05982	DUF897	327
2608290489	550	1	82	7	84	5.7e-15	54.7	pfam13792	Sulfate_tra_GLY	84
2608290489	550	117	380	1	277	5.4e-66	222.4	pfam00916	Sulfate_transp	280
2608290489	550	446	548	8	107	1.2e-09	37.6	pfam01740	STAS	117
2608290490	333	2	330	3	324	0.0e+00	462.7	pfam00490	ALAD	324
2608290491	128	9	116	1	128	3.0e-12	46.6	pfam00903	Glyoxalase	128
2608290492	803	302	537	3	229	2.6e-30	105.5	pfam00488	MutS_V	235
2608290492	803	732	803	1	81	2.5e-08	34	pfam01713	Smr	83
2608290493	327	3	158	1	156	1.7e-58	196.6	pfam01018	GTP1_OBG	156
2608290493	327	161	281	1	116	1.8e-20	72.9	pfam01926	MMR_HSR1	116
2608290495	72	4	72	1	71	8.9e-23	80.5	pfam02672	CP12	71
2608290496	314	62	153	2	69	2.6e-09	36.9	pfam13409	GST_N_2	70
2608290496	314	151	268	19	67	1.7e-07	31.1	pfam00043	GST_C	95
2608290497	301	2	286	3	291	2.7e-42	144.6	pfam04952	AstE_AspA	292
2608290498	360	29	331	1	256	2.8e-89	298.5	pfam00124	Photo_RC	257
2608290499	365	9	355	1	345	0.0e+00	473.2	pfam01264	Chorismate_synt	346
2608290500	208	31	200	25	176	1.7e-13	50.2	pfam01081	Aldolase	196
2608290501	617	8	100	3	109	1.2e-07	31.8	pfam06480	FtsH_ext	110
2608290501	617	198	331	1	131	1.7e-46	157.6	pfam00004	AAA	132
2608290501	617	391	605	3	213	2.4e-85	285.3	pfam01434	Peptidase_M41	213
2608290502	391	15	169	1	158	1.0e-40	138.8	pfam14306	PUA_2	160
2608290502	391	174	391	6	213	5.3e-66	222	pfam01747	ATP-sulfurylase	215
2608290503	264	29	264	4	243	4.1e-61	206.1	pfam01716	MSP	245
2608290504	418	10	139	2	127	1.4e-30	105.6	pfam02441	Flavoprotein	129
2608290504	418	197	388	3	184	1.3e-45	155.2	pfam04127	DFP	185
2608290505	73	9	65	1	57	1.8e-31	107.5	pfam10742	DUF2555	57
2608290507	113	55	112	5	58	2.6e-06	27.5	pfam04483	DUF565	60
2608290508	339	8	157	1	140	6.6e-35	119.8	pfam02729	OTCace_N	142
2608290508	339	169	334	2	158	3.7e-36	124.3	pfam00185	OTCace	158
2608290509	100	23	94	1	72	2.1e-19	69	pfam02686	Glu-tRNAGln	72
2608290510	266	1	209	18	252	5.2e-28	98.1	pfam00487	FA_desaturase	257
2608290513	968	38	670	2	597	0.0e+00	636.6	pfam00133	tRNA-synt_1	601
2608290513	968	715	871	1	151	9.0e-31	106.6	pfam08264	Anticodon_1	153
2608290513	968	933	962	1	30	6.7e-08	31.9	pfam06827	zf-FPG_IleRS	30
2608290514	207	5	201	2	189	4.0e-65	218.8	pfam11375	DUF3177	190
2608290515	209	9	209	17	196	2.3e-44	150.8	pfam02390	Methyltransf_4	197
2608290516	450	2	135	2	136	5.4e-41	139.3	pfam02878	PGM_PMM_I	138
2608290516	450	152	249	3	104	6.2e-16	58.6	pfam02879	PGM_PMM_II	104
2608290516	450	253	366	1	112	5.0e-23	81.2	pfam02880	PGM_PMM_III	113
2608290516	450	368	445	23	72	1.2e-09	38	pfam00408	PGM_PMM_IV	73
2608290517	181	51	149	15	101	6.1e-19	67.6	pfam00085	Thioredoxin	104
2608290518	210	4	204	1	189	2.0e-54	183.8	pfam02511	Thy1	190
2608290519	197	70	191	24	104	1.5e-06	27.6	pfam00692	dUTPase	129
2608290520	193	31	193	2	154	7.0e-22	77.8	pfam02572	CobA_CobO_BtuR	172
2608290521	244	46	138	4	89	1.8e-14	53.2	pfam00027	cNMP_binding	91
2608290521	244	168	242	2	75	8.2e-15	54.3	pfam13545	HTH_Crp_2	76
2608290522	319	1	76	2	74	4.4e-27	93.7	pfam11283	DUF3084	79
2608290524	85	5	84	1	80	2.1e-37	126.3	pfam11344	DUF3146	80
2608290525	200	5	193	2	184	1.1e-61	207.5	pfam01195	Pept_tRNA_hydro	184
2608290526	66	4	56	1	52	1.0e-25	89	pfam00737	PsbH	52
2608290527	58	16	58	3	43	3.6e-17	61.6	pfam02468	PsbN	43
2608290528	42	1	36	1	36	1.4e-21	75.8	pfam02532	PsbI	36
2608290529	643	182	643	2	452	0.0e+00	496.1	pfam12600	DUF3769	452
2608290530	207	10	128	9	129	6.0e-21	74.9	pfam00694	Aconitase_C	131
2608290531	469	5	458	1	465	0.0e+00	490.1	pfam00330	Aconitase	465
2608290532	424	9	177	1	143	4.0e-33	113.8	pfam00994	MoCF_biosynth	144
2608290532	424	262	419	2	154	3.2e-53	179.3	pfam02464	CinA	155
2608290533	423	7	384	1	399	0.0e+00	575.2	pfam00464	SHMT	399
2608290536	96	7	93	1	87	1.5e-32	111.4	pfam11378	DUF3181	87
2608290537	527	30	500	1	425	1.8e-76	257.4	pfam03023	MVIN	452
2608290538	246	17	242	1	208	1.4e-57	194.6	pfam03749	SfsA	216
2608290539	487	78	480	1	399	1.8e-118	395.5	pfam00909	Ammonium_transp	399
