gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2608290431	303	100	1	303	1	303	0.0e+00	606.7	KO:K00858	NAD+ kinase [EC:2.7.1.23]	EC:2.7.1.23	Yes
2608290432	107	100	1	107	1	107	0.0e+00	205.3	KO:K05576	NAD(P)H-quinone oxidoreductase subunit 4L [EC:1.6.5.3]	EC:1.6.5.3	Yes
2608290433	199	100	1	199	1	199	0.0e+00	371.3	KO:K05578	NAD(P)H-quinone oxidoreductase subunit 6 [EC:1.6.5.3]	EC:1.6.5.3	Yes
2608290434	208	100	1	208	1	208	0.0e+00	442.2	KO:K05580	NAD(P)H-quinone oxidoreductase subunit I [EC:1.6.5.3]	EC:1.6.5.3	Yes
2608290435	372	99.7	1	372	1	372	0.0e+00	726.1	KO:K05572	NAD(P)H-quinone oxidoreductase subunit 1 [EC:1.6.5.3]	EC:1.6.5.3	Yes
2608290436	381	99.7	1	381	1	381	0.0e+00	758.1	KO:K01647	citrate synthase [EC:2.3.3.1]	EC:2.3.3.1	Yes
2608290439	414	99.8	1	414	1	414	0.0e+00	830.9	KO:K01696	tryptophan synthase beta chain [EC:4.2.1.20]	EC:4.2.1.20	Yes
2608290440	103	100	1	103	1	103	0.0e+00	206.8	KO:K03113	translation initiation factor 1		Yes
2608290441	211	100	1	211	1	211	0.0e+00	428.3	KO:K00860	adenylylsulfate kinase [EC:2.7.1.25]	EC:2.7.1.25	Yes
2608290442	163	100	1	163	16	178	0.0e+00	316.6	KO:K01588	5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	EC:5.4.99.18	Yes
2608290443	233	100	1	233	1	233	0.0e+00	467.6	KO:K03428	magnesium-protoporphyrin O-methyltransferase [EC:2.1.1.11]	EC:2.1.1.11	Yes
2608290445	381	100	1	381	1	381	0.0e+00	742.3	KO:K04487	cysteine desulfurase [EC:2.8.1.7]	EC:2.8.1.7	Yes
2608290446	300	100	1	300	1	300	0.0e+00	596.3	KO:K03438	16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]	EC:2.1.1.199	Yes
2608290447	395	100	1	395	1	395	0.0e+00	811.6	KO:K05579	NAD(P)H-quinone oxidoreductase subunit H [EC:1.6.5.3]	EC:1.6.5.3	Yes
2608290448	150	100	1	150	1	150	0.0e+00	316.6	KO:K12073	1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]	EC:3.1.2.28	Yes
2608290449	400	100	1	400	5	404	0.0e+00	810.8	KO:K01911	O-succinylbenzoic acid--CoA ligase [EC:6.2.1.26]	EC:6.2.1.26	Yes
2608290450	321	100	1	321	1	321	0.0e+00	647.5	KO:K02549	O-succinylbenzoate synthase [EC:4.2.1.113]	EC:4.2.1.113	Yes
2608290451	305	100	1	305	1	305	0.0e+00	614.8	KO:K02548	1,4-dihydroxy-2-naphthoate octaprenyltransferase [EC:2.5.1.74 2.5.1.-]	EC:2.5.1.-	Yes
2608290451	305	100	1	305	1	305	0.0e+00	614.8	KO:K02548	1,4-dihydroxy-2-naphthoate octaprenyltransferase [EC:2.5.1.74 2.5.1.-]	EC:2.5.1.74	Yes
2608290452	470	100	1	470	1	470	0.0e+00	933.7	KO:K02552	menaquinone-specific isochorismate synthase [EC:5.4.4.2]	EC:5.4.4.2	Yes
2608290453	307	100	1	307	1	307	0.0e+00	608.6	KO:K01920	glutathione synthase [EC:6.3.2.3]	EC:6.3.2.3	Yes
2608290454	84	100	1	84	1	84	1.5e-43	176.4	KO:K03676	glutaredoxin 3		Yes
2608290455	354	100	1	354	1	354	0.0e+00	697.6	KO:K02836	peptide chain release factor 2		Yes
2608290457	179	100	1	179	1	179	0.0e+00	365.9	KO:K07042	probable rRNA maturation factor		Yes
2608290458	136	100	1	136	1	136	0.0e+00	248.8	KO:K00901	diacylglycerol kinase (ATP dependent) [EC:2.7.1.107]	EC:2.7.1.107	Yes
2608290459	198	100	1	198	1	198	0.0e+00	399.4	KO:K01664	para-aminobenzoate synthetase component II [EC:2.6.1.85]	EC:2.6.1.85	Yes
2608290461	369	100	1	369	1	369	0.0e+00	745.7	KO:K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	EC:2.6.1.9	Yes
2608290462	604	100	1	604	1	604	0.0e+00	1201.8	KO:K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	EC:6.1.1.19	Yes
2608290463	288	99.7	1	288	1	288	0.0e+00	567.8	KO:K00767	nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]	EC:2.4.2.19	Yes
2608290464	460	100	1	460	1	460	0.0e+00	892.1	KO:K03650	tRNA modification GTPase [EC:3.6.-.-]	EC:3.6.-	Yes
2608290465	147	100	1	147	1	147	0.0e+00	297.4	KO:K09928	hypothetical protein		Yes
2608290466	769	100	1	769	1	769	0.0e+00	1533.9	KO:K00951	GTP pyrophosphokinase [EC:2.7.6.5]	EC:2.7.6.5	Yes
2608290467	532	100	1	532	1	532	0.0e+00	1040	KO:K02032	peptide/nickel transport system ATP-binding protein		Yes
2608290468	319	100	1	319	1	319	0.0e+00	654.4	KO:K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	EC:5.4.99.23	Yes
2608290469	290	99.7	1	290	1	290	0.0e+00	584.7	KO:K14540	ribosome biogenesis GTPase A		Yes
2608290470	402	100	1	402	1	402	0.0e+00	780	KO:K00927	phosphoglycerate kinase [EC:2.7.2.3]	EC:2.7.2.3	Yes
2608290472	363	100	1	363	1	363	0.0e+00	724.9	KO:K02563	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]	EC:2.4.1.227	Yes
2608290474	389	100	1	389	1	389	0.0e+00	778.9	KO:K00254	dihydroorotate dehydrogenase [EC:1.3.5.2]	EC:1.3.5.2	Yes
2608290475	239	100	1	239	1	239	0.0e+00	488.4	KO:K03469	ribonuclease HI [EC:3.1.26.4]	EC:3.1.26.4	Yes
2608290476	131	100	1	131	1	131	0.0e+00	243.4	KO:K02935	large subunit ribosomal protein L7/L12		Yes
2608290477	175	100	1	175	1	175	0.0e+00	334	KO:K02864	large subunit ribosomal protein L10		Yes
2608290478	235	100	1	235	1	235	0.0e+00	463	KO:K02863	large subunit ribosomal protein L1		Yes
2608290479	141	100	1	141	1	141	0.0e+00	275	KO:K02867	large subunit ribosomal protein L11		Yes
2608290480	203	100	1	203	1	203	0.0e+00	394	KO:K02601	transcriptional antiterminator NusG		Yes
2608290481	80	98.8	1	80	1	80	2.4e-38	159.1	KO:K03073	preprotein translocase subunit SecE		Yes
2608290483	430	99.8	1	430	1	430	0.0e+00	831.2	KO:K01689	enolase [EC:4.2.1.11]	EC:4.2.1.11	Yes
2608290486	318	99.7	1	318	1	318	0.0e+00	637.1	KO:K00384	thioredoxin reductase (NADPH) [EC:1.8.1.9]	EC:1.8.1.9	Yes
2608290488	332	100	1	332	1	332	0.0e+00	632.1	KO:K07086			Yes
2608290489	550	99.8	1	550	1	550	0.0e+00	1050.4	KO:K03321	sulfate permease, SulP family		Yes
2608290490	333	100	1	333	1	333	0.0e+00	665.2	KO:K01698	porphobilinogen synthase [EC:4.2.1.24]	EC:4.2.1.24	Yes
2608290492	803	100	1	803	1	803	0.0e+00	1561.6	KO:K07456	DNA mismatch repair protein MutS2		Yes
2608290493	327	99.7	1	327	1	327	0.0e+00	644.8	KO:K03979	GTP-binding protein		Yes
2608290496	314	100	1	314	1	314	0.0e+00	647.5	KO:K07393	putative glutathione S-transferase		Yes
2608290497	301	100	1	301	1	301	0.0e+00	622.5	KO:K01437	aspartoacylase [EC:3.5.1.15]	EC:3.5.1.15	Yes
2608290498	360	100	1	360	1	360	0.0e+00	743.8	KO:K02703	photosystem II P680 reaction center D1 protein		Yes
2608290499	365	100	1	365	1	365	0.0e+00	728	KO:K01736	chorismate synthase [EC:4.2.3.5]	EC:4.2.3.5	Yes
2608290500	208	100	1	208	1	208	0.0e+00	417.5	KO:K01625	2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	EC:4.1.2.14	Yes
2608290500	208	100	1	208	1	208	0.0e+00	417.5	KO:K01625	2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	EC:4.1.3.42	Yes
2608290501	617	99.8	1	617	1	617	0.0e+00	1193.3	KO:K03798	cell division protease FtsH [EC:3.4.24.-]	EC:3.4.24.-	Yes
2608290502	391	100	1	391	1	391	0.0e+00	803.9	KO:K00958	sulfate adenylyltransferase [EC:2.7.7.4]	EC:2.7.7.4	Yes
2608290503	264	100	1	264	1	264	0.0e+00	526.6	KO:K02716	photosystem II oxygen-evolving enhancer protein 1		Yes
2608290504	418	100	1	418	1	418	0.0e+00	827	KO:K13038	phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase [EC:4.1.1.36 6.3.2.5]	EC:4.1.1.36	Yes
2608290504	418	100	1	418	1	418	0.0e+00	827	KO:K13038	phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase [EC:4.1.1.36 6.3.2.5]	EC:6.3.2.5	Yes
2608290508	339	100	1	339	1	339	0.0e+00	661.4	KO:K00609	aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]	EC:2.1.3.2	Yes
2608290509	100	100	4	100	1	97	0.0e+00	196.8	KO:K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.6	Yes
2608290509	100	100	4	100	1	97	0.0e+00	196.8	KO:K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.7	Yes
2608290510	266	99.6	1	266	1	266	0.0e+00	564.3	KO:K02294	beta-carotene hydroxylase [EC:1.14.13.-]	EC:1.14.13.-	Yes
2608290513	968	100	1	968	1	968	0.0e+00	1996.1	KO:K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	EC:6.1.1.5	Yes
2608290515	209	100	1	209	1	209	0.0e+00	425.2	KO:K03439	tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]	EC:2.1.1.33	Yes
2608290516	450	100	1	450	1	450	0.0e+00	895.6	KO:K03431	phosphoglucosamine mutase [EC:5.4.2.10]	EC:5.4.2.10	Yes
2608290518	210	100	1	210	1	210	0.0e+00	424.1	KO:K03465	thymidylate synthase (FAD) [EC:2.1.1.148]	EC:2.1.1.148	Yes
2608290519	197	100	1	197	1	197	0.0e+00	412.5	KO:K01494	dCTP deaminase [EC:3.5.4.13]	EC:3.5.4.13	Yes
2608290520	193	100	1	193	1	193	0.0e+00	381.7	KO:K00798	cob(I)alamin adenosyltransferase [EC:2.5.1.17]	EC:2.5.1.17	Yes
2608290521	244	100	1	244	1	244	0.0e+00	464.2	KO:K01420	CRP/FNR family transcriptional regulator, anaerobic regulatory protein		Yes
2608290525	200	100	1	200	1	200	0.0e+00	399.4	KO:K01056	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	EC:3.1.1.29	Yes
2608290526	66	100	1	66	1	66	1.5e-30	132.9	KO:K02709	photosystem II PsbH protein		Yes
2608290527	58	100	9	58	1	50	3.9e-22	104.8	KO:K02715	PsbN protein		Yes
2608290528	42	100	1	42	1	42	6.1e-17	87	KO:K02710	photosystem II PsbI protein		Yes
2608290530	207	100	1	207	1	207	0.0e+00	421	KO:K01704	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.33	Yes
2608290530	207	100	1	207	1	207	0.0e+00	421	KO:K01704	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.35	Yes
2608290531	469	99.8	1	469	1	469	0.0e+00	947.2	KO:K01703	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.33	Yes
2608290531	469	99.8	1	469	1	469	0.0e+00	947.2	KO:K01703	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.35	Yes
2608290532	424	100	1	424	1	424	0.0e+00	834.7	KO:K03742	competence/damage-inducible protein CinA		Yes
2608290533	423	100	1	423	1	423	0.0e+00	842.8	KO:K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	EC:2.1.2.1	Yes
2608290537	527	100	1	527	1	527	0.0e+00	1030.4	KO:K03980	virulence factor		Yes
2608290538	246	100	1	246	1	246	0.0e+00	503.1	KO:K06206	sugar fermentation stimulation protein A		Yes
2608290539	487	100	1	487	1	487	0.0e+00	973.4	KO:K03320	ammonium transporter, Amt family		Yes
2608290540	398	100	1	398	1	398	0.0e+00	804.7	KO:K03527	4-hydroxy-3-methylbut-2-enyl diphosphate reductase [EC:1.17.1.2]	EC:1.17.1.2	Yes
2608290542	517	100	1	517	1	517	0.0e+00	1023.5	KO:K00602	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	EC:2.1.2.3	Yes
2608290542	517	100	1	517	1	517	0.0e+00	1023.5	KO:K00602	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	EC:3.5.4.10	Yes
2608290543	205	100	1	205	1	205	0.0e+00	426.8	KO:K06999	phospholipase/carboxylesterase		Yes
2608290545	378	100	1	378	1	378	0.0e+00	743	KO:K00936			Yes
2608290546	246	99.6	1	246	1	246	0.0e+00	489.2	KO:K02233	adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]	EC:2.7.8.26	Yes
2608290547	372	99.7	1	372	1	372	0.0e+00	765.8	KO:K00773	queuine tRNA-ribosyltransferase [EC:2.4.2.29]	EC:2.4.2.29	Yes
2608290548	46	97.8	1	46	1	46	5.4e-19	94	KO:K02712	photosystem II PsbK protein		Yes
2608290552	186	100	1	186	1	186	0.0e+00	359	KO:K00762	orotate phosphoribosyltransferase [EC:2.4.2.10]	EC:2.4.2.10	Yes
2608290554	472	99.8	1	472	1	472	0.0e+00	959.9	KO:K06860	uncharacterized protein		Yes
2608290556	191	100	1	191	1	191	0.0e+00	383.3	KO:K02428	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	EC:3.6.1.66	Yes
2608290557	494	99.8	1	494	1	494	0.0e+00	1003.8	KO:K00464	all-trans-8'-apo-beta-carotenal 15,15'-oxygenase [EC:1.13.11.75]	EC:1.13.11.75	Yes
2608290558	201	100	1	201	1	201	0.0e+00	402.5	KO:K01693	imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]	EC:4.2.1.19	Yes
2608290559	260	100	1	260	1	260	0.0e+00	509.6	KO:K00208	enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]	EC:1.3.1.10	Yes
2608290559	260	100	1	260	1	260	0.0e+00	509.6	KO:K00208	enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]	EC:1.3.1.9	Yes
2608290562	478	100	1	478	1	478	0.0e+00	995.7	KO:K01669	deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]	EC:4.1.99.3	Yes
2608290563	187	100	1	187	1	187	0.0e+00	371.7	KO:K01515	ADP-ribose pyrophosphatase [EC:3.6.1.13]	EC:3.6.1.13	Yes
2608290564	188	99.5	1	188	1	188	0.0e+00	390.6	KO:K00950	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]	EC:2.7.6.3	Yes
2608290565	723	100	1	723	3	725	0.0e+00	1401.7	KO:K03404	magnesium chelatase subunit D [EC:6.6.1.1]	EC:6.6.1.1	Yes
2608290566	281	100	1	281	1	281	0.0e+00	541.2	KO:K02067	putative ABC transport system substrate-binding protein		Yes
2608290567	261	92.3	1	261	1	261	0.0e+00	488.8	KO:K02065	putative ABC transport system ATP-binding protein		Yes
2608290569	176	100	1	176	1	176	0.0e+00	370.2	KO:K05581	NAD(P)H-quinone oxidoreductase subunit J [EC:1.6.5.3]	EC:1.6.5.3	Yes
2608290570	244	99.6	1	244	1	244	0.0e+00	491.1	KO:K05582	NAD(P)H-quinone oxidoreductase subunit K [EC:1.6.5.3]	EC:1.6.5.3	Yes
2608290571	120	100	1	120	1	120	0.0e+00	240.7	KO:K05574	NAD(P)H-quinone oxidoreductase subunit 3 [EC:1.6.5.3]	EC:1.6.5.3	Yes
2608290574	82	100	1	82	3	84	9.0e-41	167.2	KO:K02707	photosystem II cytochrome b559 subunit alpha		Yes
2608290575	48	100	1	48	1	48	8.8e-20	96.7	KO:K02708	photosystem II cytochrome b559 subunit beta		Yes
2608290576	65	100	1	65	1	65	9.4e-33	140.2	KO:K02711	photosystem II PsbJ protein		Yes
2608290577	297	100	1	297	1	297	0.0e+00	598.6	KO:K00772	5'-methylthioadenosine phosphorylase [EC:2.4.2.28]	EC:2.4.2.28	Yes
2608290578	723	100	1	723	1	723	0.0e+00	1431.4	KO:K01008	selenide, water dikinase [EC:2.7.9.3]	EC:2.7.9.3	Yes
2608290579	415	100	1	415	1	415	0.0e+00	837.4	KO:K00970	poly(A) polymerase [EC:2.7.7.19]	EC:2.7.7.19	Yes
2608290580	802	99.9	1	802	1	802	0.0e+00	1589.7	KO:K03657	DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]	EC:3.6.4.12	Yes
2608290582	170	100	1	170	1	170	0.0e+00	325.1	KO:K05377	phycoerythrin beta chain		Yes
2608290583	183	99.5	1	183	1	183	0.0e+00	360.1	KO:K05382	phycoerythrin-associated linker protein		Yes
2608290590	619	100	1	619	1	619	0.0e+00	1255.4	KO:K00612	carbamoyltransferase [EC:2.1.3.-]	EC:2.1.3.-	Yes
2608290592	409	84.1	1	409	1	409	0.0e+00	713.4	KO:K00854	xylulokinase [EC:2.7.1.17]	EC:2.7.1.17	Yes
2608290593	413	100	1	413	1	413	0.0e+00	821.2	KO:K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]	EC:2.5.1.6	Yes
2608290594	366	100	1	366	1	366	0.0e+00	713	KO:K02945	small subunit ribosomal protein S1		Yes
2608290595	159	100	1	159	1	159	0.0e+00	312	KO:K07738	transcriptional repressor NrdR		Yes
2608290596	507	100	1	507	1	507	0.0e+00	1059.3	KO:K02704	photosystem II CP47 chlorophyll apoprotein		Yes
2608290597	120	95.8	1	120	1	120	0.0e+00	236.5	KO:K04755	ferredoxin, 2Fe-2S		Yes
2608290598	50	100	1	50	1	50	3.7e-21	101.3	KO:K02714	photosystem II PsbM protein		Yes
2608290599	289	100	1	289	1	289	0.0e+00	590.1	KO:K02493	release factor glutamine methyltransferase [EC:2.1.1.-]	EC:2.1.1.-	Yes
2608290600	193	100	1	193	1	193	0.0e+00	387.1	KO:K07566	L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	EC:2.7.7.87	Yes
2608290602	110	100	1	110	2	111	0.0e+00	210.3	KO:K03608	cell division topological specificity factor		Yes
2608290603	271	99.6	1	271	1	271	0.0e+00	528.9	KO:K03609	septum site-determining protein MinD		Yes
2608290604	219	100	1	219	1	219	0.0e+00	433.3	KO:K03610	septum site-determining protein MinC		Yes
2608290605	418	100	1	418	1	418	0.0e+00	840.5	KO:K06885			Yes
2608290606	427	100	1	427	1	427	0.0e+00	818.1	KO:K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	EC:3.4.21.102	Yes
2608290607	218	100	1	218	1	218	0.0e+00	446.8	KO:K02635	cytochrome b6		Yes
2608290608	160	100	1	160	1	160	0.0e+00	326.2	KO:K02637	cytochrome b6-f complex subunit 4		Yes
2608290615	293	99.7	1	293	1	293	0.0e+00	594.7	KO:K10563	formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	EC:3.2.2.23	Yes
2608290615	293	99.7	1	293	1	293	0.0e+00	594.7	KO:K10563	formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	EC:4.2.99.18	Yes
2608290616	69	100	1	69	1	69	2.0e-33	142.5	KO:K02693	photosystem I subunit IV		Yes
2608290618	463	100	1	463	1	463	0.0e+00	915.6	KO:K00128	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]	EC:1.2.1.3	Yes
2608290619	296	91.9	1	296	1	296	0.0e+00	579.3	KO:K00676	ribosomal-protein-alanine N-acetyltransferase [EC:2.3.1.128]	EC:2.3.1.128	Yes
2608290634	96	100	1	96	1	96	0.0e+00	187.6	KO:K03116	sec-independent protein translocase protein TatA		Yes
2608290637	149	99.3	1	149	1	149	0.0e+00	307	KO:K03564	peroxiredoxin Q/BCP [EC:1.11.1.15]	EC:1.11.1.15	Yes
2608290641	142	100	1	142	1	142	0.0e+00	278.9	KO:K15034	ribosome-associated protein		Yes
2608290644	286	100	1	286	1	286	0.0e+00	571.2	KO:K07052			Yes
2608290647	316	100	1	316	1	316	0.0e+00	644.4	KO:K01259	proline iminopeptidase [EC:3.4.11.5]	EC:3.4.11.5	Yes
2608290649	207	100	1	207	1	207	0.0e+00	419.1	KO:K03707	thiaminase (transcriptional activator TenA) [EC:3.5.99.2]	EC:3.5.99.2	Yes
2608290650	259	100	1	259	1	259	0.0e+00	511.9	KO:K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	EC:2.7.1.49	Yes
2608290650	259	100	1	259	1	259	0.0e+00	511.9	KO:K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	EC:2.7.4.7	Yes
2608290653	155	99.4	1	155	1	155	0.0e+00	327	KO:K09705	hypothetical protein		Yes
2608290660	260	100	1	260	1	260	0.0e+00	505.8	KO:K09797	hypothetical protein		Yes
2608290662	138	100	1	138	1	138	0.0e+00	289.7	KO:K07458	DNA mismatch endonuclease, patch repair protein [EC:3.1.-.-]	EC:3.1.-	Yes
2608290668	686	100	1	686	1	686	0.0e+00	1400.2	KO:K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	EC:2.1.1.37	Yes
2608290675	146	100	1	146	21	166	0.0e+00	288.1	KO:K03786	3-dehydroquinate dehydratase II [EC:4.2.1.10]	EC:4.2.1.10	Yes
2608290676	202	100	1	202	1	202	0.0e+00	402.1	KO:K06169	tRNA-(ms[2]io[6]A)-hydroxylase [EC:1.-.-.-]	EC:1.-	Yes
2608290677	251	100	1	251	1	251	0.0e+00	483.8	KO:K03394	precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]	EC:2.1.1.130	Yes
2608290677	251	100	1	251	1	251	0.0e+00	483.8	KO:K03394	precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]	EC:2.1.1.151	Yes
2608290679	457	99.8	1	457	1	457	0.0e+00	905.2	KO:K03977	GTP-binding protein		Yes
2608290680	304	100	1	304	1	304	0.0e+00	598.2	KO:K16785	energy-coupling factor transport system permease protein		Yes
2608290681	88	98.9	1	88	1	88	1.1e-44	180.3	KO:K14518	PII interaction protein X		Yes
2608290682	211	99.5	1	211	1	211	0.0e+00	421	KO:K06997			Yes
2608290683	191	99.5	1	191	1	191	0.0e+00	378.6	KO:K09772	cell division inhibitor SepF		Yes
2608290684	270	99.6	1	270	1	270	0.0e+00	523.1	KO:K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	EC:1.5.1.2	Yes
2608290686	261	100	1	261	1	261	0.0e+00	522.7	KO:K03584	DNA repair protein RecO (recombination protein O)		Yes
2608290687	219	100	1	219	1	219	0.0e+00	439.1	KO:K01619	deoxyribose-phosphate aldolase [EC:4.1.2.4]	EC:4.1.2.4	Yes
2608290688	194	90.2	1	194	1	194	0.0e+00	349.7	KO:K05808	putative sigma-54 modulation protein		Yes
2608290689	216	100	1	216	1	216	0.0e+00	453.4	KO:K03801	lipoyl(octanoyl) transferase [EC:2.3.1.181]	EC:2.3.1.181	Yes
2608290690	647	100	1	647	1	647	0.0e+00	1293.9	KO:K01897	long-chain acyl-CoA synthetase [EC:6.2.1.3]	EC:6.2.1.3	Yes
2608290692	455	100	1	455	1	455	0.0e+00	889	KO:K00627	pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]	EC:2.3.1.12	Yes
2608290693	378	99.7	1	378	1	378	0.0e+00	745.3	KO:K07568	S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]	EC:2.4.99.17	Yes
2608290694	328	100	1	328	1	328	0.0e+00	640.6	KO:K01738	cysteine synthase A [EC:2.5.1.47]	EC:2.5.1.47	Yes
2608290695	489	99.8	1	489	1	489	0.0e+00	991.5	KO:K01739	cystathionine gamma-synthase [EC:2.5.1.48]	EC:2.5.1.48	Yes
2608290696	387	100	1	387	1	387	0.0e+00	771.9	KO:K01739	cystathionine gamma-synthase [EC:2.5.1.48]	EC:2.5.1.48	Yes
2608290697	202	100	1	202	1	202	0.0e+00	408.3	KO:K02986	small subunit ribosomal protein S4		Yes
2608290698	63	100	1	63	1	63	6.7e-36	150.6	KO:K08998	hypothetical protein		Yes
2608290700	511	100	1	511	1	511	0.0e+00	1010.4	KO:K01928	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]	EC:6.3.2.13	Yes
2608290702	391	100	1	391	1	391	0.0e+00	792.3	KO:K11325	L-cysteine/cystine lyase		Yes
2608290707	498	99.8	1	498	1	498	0.0e+00	987.3	KO:K00116	malate dehydrogenase (quinone) [EC:1.1.5.4]	EC:1.1.5.4	Yes
2608290708	602	100	1	602	1	602	0.0e+00	1176.4	KO:K03596	GTP-binding protein LepA		Yes
2608290709	273	99.6	1	273	1	273	0.0e+00	531.9	KO:K02034	peptide/nickel transport system permease protein		Yes
2608290710	223	100	1	223	1	223	0.0e+00	450.7	KO:K00556	tRNA (guanosine-2'-O-)-methyltransferase [EC:2.1.1.34]	EC:2.1.1.34	Yes
2608290714	496	100	1	496	1	496	0.0e+00	1023.1	KO:K06876	deoxyribodipyrimidine photolyase-related protein		Yes
2608290716	438	99.8	1	438	1	438	0.0e+00	870.9	KO:K03500	16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]	EC:2.1.1.176	Yes
2608290718	315	99.7	1	315	1	315	0.0e+00	617.8	KO:K04040	chlorophyll synthase [EC:2.5.1.62]	EC:2.5.1.62	Yes
2608290720	256	100	1	256	1	256	0.0e+00	501.1	KO:K02500	cyclase [EC:4.1.3.-]	EC:4.1.3.-	Yes
2608290721	233	100	1	233	1	233	0.0e+00	467.6	KO:K03183	ubiquinone/menaquinone biosynthesis methyltransferase [EC:2.1.1.163 2.1.1.201]	EC:2.1.1.163	Yes
2608290721	233	100	1	233	1	233	0.0e+00	467.6	KO:K03183	ubiquinone/menaquinone biosynthesis methyltransferase [EC:2.1.1.163 2.1.1.201]	EC:2.1.1.201	Yes
2608290723	249	99.6	1	249	1	249	0.0e+00	508.1	KO:K03524	BirA family transcriptional regulator, biotin operon repressor / biotin-[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	EC:6.3.4.15	Yes
2608290724	228	100	1	228	1	228	0.0e+00	441.8	KO:K02003	putative ABC transport system ATP-binding protein		Yes
2608290725	506	99.8	1	506	1	506	0.0e+00	969.5	KO:K05573	NAD(P)H-quinone oxidoreductase subunit 2 [EC:1.6.5.3]	EC:1.6.5.3	Yes
